,Player ID,Player Name,Height,Weight,Birthday,Age,School,Team ID,TEAM_NAME,TEAM_CITY,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,Player,PER,G
333,1630191,Isaiah Stewart,6-8,250,"MAY 22, 2001",21.0,Washington,1610612765,Pistons,Detroit,2020,1.0,16.0,Isaiah Stewart,14.0,71.0
334,1628963,Marvin Bagley III,6-11,235,"MAR 14, 1999",23.0,Duke,1610612765,Pistons,Detroit,2018,1.0,2.0,Marvin Bagley III,15.7,48.0
335,1630240,Saben Lee,6-2,183,"JUN 23, 1999",23.0,Vanderbilt,1610612765,Pistons,Detroit,2020,2.0,38.0,Saben Lee,13.8,37.0
336,1630180,Saddiq Bey,6-7,215,"APR 09, 1999",23.0,Villanova,1610612765,Pistons,Detroit,2020,1.0,19.0,Saddiq Bey,14.0,82.0
337,1630568,Luka Garza,6-10,243,"DEC 27, 1998",23.0,Iowa,1610612765,Timberwolves,Minnesota,2021,2.0,52.0,Luka Garza,15.6,32.0
338,1628970,Miles Bridges,6-7,225,"MAR 21, 1998",24.0,Michigan State,1610612766,Hornets,Charlotte,2018,1.0,12.0,Miles Bridges,17.9,80.0
339,1630163,LaMelo Ball,6-7,180,"AUG 22, 2001",20.0,Illawarra,1610612766,Hornets,Charlotte,2020,1.0,3.0,LaMelo Ball,19.7,75.0
340,1626179,Terry Rozier,6-1,190,"MAR 17, 1994",28.0,Louisville,1610612766,Hornets,Charlotte,2015,1.0,16.0,Terry Rozier,17.6,73.0
341,202738,Isaiah Thomas,5-9,185,"FEB 07, 1989",33.0,Washington,1610612766,Hornets,Charlotte,2011,2.0,60.0,Isaiah Thomas,12.0,22.0
342,1630547,James Bouknight,6-4,190,"SEP 18, 2000",21.0,Connecticut,1610612766,Hornets,Charlotte,2021,1.0,11.0,James Bouknight,10.1,31.0
343,1629667,Jalen McDaniels,6-9,205,"JAN 31, 1998",24.0,San Diego State,1610612766,Hornets,Charlotte,2019,2.0,52.0,Jalen McDaniels,12.7,55.0
344,1626149,Montrezl Harrell,6-7,240,"JAN 26, 1994",28.0,Louisville,1610612766,76ers,Philadelphia,2015,2.0,32.0,Montrezl Harrell,23.2,71.0
345,1628998,Cody Martin,6-6,205,"SEP 28, 1995",26.0,Nevada,1610612766,Hornets,Charlotte,2019,2.0,36.0,Cody Martin,12.7,71.0
346,1626162,Kelly Oubre Jr.,6-6,203,"DEC 09, 1995",26.0,Kansas,1610612766,Hornets,Charlotte,2015,1.0,15.0,Kelly Oubre Jr.,14.9,76.0
347,1630208,Nick Richards,7-0,245,"NOV 29, 1997",24.0,Kentucky,1610612766,Hornets,Charlotte,2020,2.0,42.0,Nick Richards,15.9,50.0
348,1630575,Scottie Lewis,6-5,185,"MAR 12, 2000",22.0,Florida,1610612766,Hornets,Charlotte,2021,2.0,56.0,Scottie Lewis,14.6,2.0
349,202330,Gordon Hayward,6-7,225,"MAR 23, 1990",32.0,Butler,1610612766,Hornets,Charlotte,2010,1.0,9.0,Gordon Hayward,15.1,49.0
350,1630550,JT Thor,6-9,203,"AUG 26, 2002",19.0,Auburn,1610612766,Hornets,Charlotte,2021,2.0,37.0,JT Thor,9.7,33.0
351,1630539,Kai Jones,6-10,221,"JAN 19, 2001",21.0,Texas,1610612766,Hornets,Charlotte,2021,1.0,19.0,Kai Jones,9.2,21.0
352,203486,Mason Plumlee,6-11,254,"MAR 05, 1990",32.0,Duke,1610612766,Hornets,Charlotte,2013,1.0,22.0,Mason Plumlee,14.7,73.0
353,1629023,P.J. Washington,6-7,230,"AUG 23, 1998",23.0,Kentucky,1610612766,Hornets,Charlotte,2019,1.0,12.0,P.J. Washington,13.6,65.0
354,1629083,Arnoldas Kulboka,6-10,209,"JAN 04, 1998",24.0,Bilbao,1610612766,Hornets,Charlotte,2018,2.0,55.0,Arnoldas Kulboka,-10.7,2.0
355,1630167,Obi Toppin,6-9,220,"MAR 04, 1998",24.0,Dayton,1610612752,Knicks,New York,2020,1.0,8.0,Obi Toppin,18.3,72.0
356,1630540,Miles McBride,6-1,195,"SEP 08, 2000",21.0,West Virginia,1610612752,Knicks,New York,2021,2.0,36.0,Miles McBride,6.1,40.0
357,203457,Nerlens Noel,6-11,220,"APR 10, 1994",28.0,Kentucky,1610612752,Pistons,Detroit,2013,1.0,6.0,Nerlens Noel,11.8,25.0
358,201565,Derrick Rose,6-2,200,"OCT 04, 1988",33.0,Memphis,1610612752,Knicks,New York,2008,1.0,1.0,Derrick Rose,16.9,26.0
359,1630193,Immanuel Quickley,6-3,190,"JUN 17, 1999",23.0,Kentucky,1610612752,Knicks,New York,2020,1.0,25.0,Immanuel Quickley,14.6,78.0
360,1629656,Quentin Grimes,6-4,210,"MAY 08, 2000",22.0,Houston,1610612752,Knicks,New York,2021,1.0,25.0,Quentin Grimes,10.7,46.0
361,202689,Kemba Walker,6-0,184,"MAY 08, 1990",32.0,Connecticut,1610612752,Knicks,New York,2011,1.0,9.0,Kemba Walker,13.9,37.0
362,1629628,RJ Barrett,6-6,214,"JUN 14, 2000",22.0,Duke,1610612752,Knicks,New York,2019,1.0,3.0,RJ Barrett,13.7,70.0
363,1630624,Feron Hunt,6-8,195,"JUL 05, 1999",22.0,Southern Methodist,1610612752,Knicks,New York,Undrafted,3.0,61.0,Feron Hunt,-3.0,2.0
364,203095,Evan Fournier,6-6,205,"OCT 29, 1992",29.0,Poitiers Basket 86,1610612752,Knicks,New York,2012,1.0,20.0,Evan Fournier,12.3,80.0
365,202692,Alec Burks,6-6,214,"JUL 20, 1991",30.0,Colorado,1610612752,Pistons,Detroit,2011,1.0,12.0,Alec Burks,13.7,81.0
366,1629629,Cam Reddish,6-8,217,"SEP 01, 1999",22.0,Duke,1610612752,Knicks,New York,2019,1.0,10.0,Cam Reddish,12.8,49.0
367,1629011,Mitchell Robinson,7-0,240,"APR 01, 1998",24.0,Western Kentucky,1610612752,Knicks,New York,2018,2.0,36.0,Mitchell Robinson,20.7,72.0
368,203944,Julius Randle,6-8,250,"NOV 29, 1994",27.0,Kentucky,1610612752,Knicks,New York,2014,1.0,7.0,Julius Randle,15.7,72.0
369,1630579,Jericho Sims,6-9,250,"OCT 20, 1998",23.0,Texas,1610612752,Knicks,New York,2021,2.0,58.0,Jericho Sims,11.6,41.0
370,1627853,Ryan Arcidiacono,6-3,195,"MAR 26, 1994",28.0,Villanova,1610612752,Bulls,Chicago,Undrafted,3.0,61.0,Ryan Arcidiacono,6.1,10.0
371,201959,Taj Gibson,6-9,232,"JUN 24, 1985",37.0,Southern California,1610612752,Wizards,Washington,2009,1.0,26.0,Taj Gibson,12.0,52.0
373,1629643,Chuma Okeke,6-6,229,"AUG 18, 1998",23.0,Auburn,1610612753,Magic,Orlando,2019,1.0,16.0,Chuma Okeke,12.0,70.0
374,1630591,Jalen Suggs,6-5,205,"JUN 03, 2001",21.0,Gonzaga,1610612753,Magic,Orlando,2021,1.0,5.0,Jalen Suggs,8.6,48.0
375,1628964,Mo Bamba,7-0,231,"MAY 12, 1998",24.0,Texas,1610612753,Magic,Orlando,2018,1.0,6.0,Mo Bamba,16.5,71.0
376,1629626,Bol Bol,7-2,220,"NOV 16, 1999",22.0,Oregon,1610612753,Magic,Orlando,2019,2.0,44.0,Bol Bol,13.5,14.0
377,1630181,R.J. Hampton,6-4,175,"FEB 07, 2001",21.0,New Zealand Breakers,1610612753,Magic,Orlando,2020,1.0,24.0,R.J. Hampton,8.5,64.0
378,203914,Gary Harris,6-4,210,"SEP 14, 1994",27.0,Michigan State,1610612753,Magic,Orlando,2014,1.0,19.0,Gary Harris,10.9,61.0
379,1629649,Ignas Brazdeikis,6-6,221,"JAN 08, 1999",23.0,Michigan,1610612753,Magic,Orlando,2019,2.0,47.0,Ignas Brazdeikis,10.2,42.0
380,1628365,Markelle Fultz,6-4,209,"MAY 29, 1998",24.0,Washington,1610612753,Magic,Orlando,2017,1.0,1.0,Markelle Fultz,17.7,18.0
381,1629021,Moritz Wagner,6-11,245,"APR 26, 1997",25.0,Michigan,1610612753,Magic,Orlando,2018,1.0,25.0,Moritz Wagner,18.1,63.0
382,1630532,Franz Wagner,6-10,220,"AUG 27, 2001",20.0,Michigan,1610612753,Magic,Orlando,2021,1.0,8.0,Franz Wagner,14.7,79.0
383,1629678,Admiral Schofield,6-5,241,"MAR 30, 1997",25.0,Tennessee,1610612753,Magic,Orlando,2019,2.0,42.0,Admiral Schofield,7.5,38.0
384,1629962,Devin Cannady,6-2,183,"MAY 21, 1996",26.0,Princeton,1610612753,Magic,Orlando,2019,3.0,61.0,Devin Cannady,8.6,5.0
385,203082,Terrence Ross,6-6,206,"FEB 05, 1991",31.0,Washington,1610612753,Magic,Orlando,2012,1.0,8.0,Terrence Ross,10.0,63.0
386,201577,Robin Lopez,7-0,281,"APR 01, 1988",34.0,Stanford,1610612753,Cavaliers,Cleveland,2008,1.0,15.0,Robin Lopez,13.7,36.0
387,1628976,Wendell Carter Jr.,6-10,270,"APR 16, 1999",23.0,Duke,1610612753,Magic,Orlando,2018,1.0,7.0,Wendell Carter Jr.,18.4,62.0
388,1630175,Cole Anthony,6-3,185,"MAY 15, 2000",22.0,North Carolina,1610612753,Magic,Orlando,2020,1.0,15.0,Cole Anthony,13.5,65.0
389,1628221,Gabe York,6-3,190,"AUG 02, 1993",28.0,Arizona,1610612754,Pacers,Indiana,Undrafted,3.0,61.0,Gabe York,12.7,2.0
390,1630169,Tyrese Haliburton,6-5,185,"FEB 29, 2000",22.0,Iowa State,1610612754,Pacers,Indiana,2020,1.0,12.0,Tyrese Haliburton,18.2,77.0
392,1630537,Chris Duarte,6-5,190,"JUN 13, 1997",25.0,Oregon,1610612754,Pacers,Indiana,2021,1.0,13.0,Chris Duarte,12.3,55.0
393,1630613,Duane Washington Jr.,6-3,197,"MAR 24, 2000",22.0,Ohio State,1610612754,Suns,Phoenix,Undrafted,3.0,61.0,Duane Washington Jr.,10.2,48.0
394,202362,Lance Stephenson,6-5,210,"SEP 05, 1990",31.0,Cincinnati,1610612754,Pacers,Indiana,2010,2.0,40.0,Lance Stephenson,13.6,46.0
395,1627763,Malcolm Brogdon,6-5,229,"DEC 11, 1992",29.0,Virginia,1610612754,Celtics,Boston,2016,2.0,36.0,Malcolm Brogdon,18.0,36.0
396,204456,T.J. McConnell,6-1,190,"MAR 25, 1992",30.0,Arizona,1610612754,Pacers,Indiana,2015,3.0,61.0,T.J. McConnell,15.1,27.0
397,1629052,Oshae Brissett,6-7,210,"JUN 20, 1998",24.0,Syracuse,1610612754,Pacers,Indiana,Undrafted,3.0,61.0,Oshae Brissett,12.9,67.0
398,1630207,Nate Hinton,6-5,210,"JUN 08, 1999",23.0,Houston,1610612754,Pacers,Indiana,Undrafted,3.0,61.0,Nate Hinton,-45.2,2.0
399,1630543,Isaiah Jackson,6-10,205,"JAN 10, 2002",20.0,Kentucky,1610612754,Pacers,Indiana,2021,1.0,22.0,Isaiah Jackson,20.5,36.0
400,1627741,Buddy Hield,6-4,220,"DEC 17, 1992",29.0,Oklahoma,1610612754,Pacers,Indiana,2016,1.0,6.0,Buddy Hield,12.9,81.0
401,1630188,Jalen Smith,6-10,215,"MAR 16, 2000",22.0,Maryland,1610612754,Pacers,Indiana,2020,1.0,10.0,Jalen Smith,18.4,51.0
402,1630678,Terry Taylor,6-5,230,"SEP 23, 1999",22.0,Austin Peay,1610612754,Pacers,Indiana,Undrafted,3.0,61.0,Terry Taylor,19.0,33.0
403,1626167,Myles Turner,6-11,250,"MAR 24, 1996",26.0,Texas,1610612754,Pacers,Indiana,2015,1.0,11.0,Myles Turner,17.4,42.0
404,1629048,Goga Bitadze,7-0,250,"JUL 20, 1999",22.0,Mega Basket,1610612754,Pacers,Indiana,2019,1.0,18.0,Goga Bitadze,18.0,50.0
405,201937,Ricky Rubio,6-2,190,"OCT 21, 1990",31.0,FC Barcelona,1610612754,Cavaliers,Cleveland,2009,1.0,5.0,Ricky Rubio,14.0,34.0
406,1630178,Tyrese Maxey,6-2,200,"NOV 04, 2000",21.0,Kentucky,1610612755,76ers,Philadelphia,2020,1.0,21.0,Tyrese Maxey,16.2,75.0
407,201935,James Harden,6-5,220,"AUG 26, 1989",32.0,Arizona State,1610612755,76ers,Philadelphia,2009,1.0,3.0,James Harden,20.9,65.0
408,1629619,Myles Powell,6-2,195,"JUL 07, 1997",24.0,Seton Hall,1610612755,76ers,Philadelphia,Undrafted,3.0,61.0,Myles Powell,0.2,11.0
409,1630198,Isaiah Joe,6-4,165,"JUL 02, 1999",22.0,Arkansas,1610612755,Thunder,Oklahoma City,2020,2.0,49.0,Isaiah Joe,7.7,55.0
410,200794,Paul Millsap,6-7,257,"FEB 10, 1985",37.0,Louisiana Tech,1610612755,76ers,Philadelphia,2006,2.0,47.0,Paul Millsap,10.8,33.0
411,201599,DeAndre Jordan,6-11,265,"JUL 21, 1988",33.0,Texas A&M,1610612755,Nuggets,Denver,2008,2.0,35.0,DeAndre Jordan,17.2,48.0
412,1630531,Jaden Springer,6-4,202,"SEP 25, 2002",19.0,Tennessee,1610612755,76ers,Philadelphia,2021,1.0,28.0,Jaden Springer,26.4,2.0
413,202699,Tobias Harris,6-7,226,"JUL 15, 1992",29.0,Tennessee,1610612755,76ers,Philadelphia,2011,1.0,19.0,Tobias Harris,15.9,73.0
414,201980,Danny Green,6-6,215,"JUN 22, 1987",35.0,North Carolina,1610612755,Grizzlies,Memphis,2009,2.0,46.0,Danny Green,9.5,62.0
415,1629718,Charlie Brown Jr.,6-6,199,"FEB 02, 1997",25.0,St. Joseph's (PA),1610612755,76ers,Philadelphia,Undrafted,3.0,61.0,Charlie Brown Jr.,6.5,22.0
416,1629003,Shake Milton,6-5,205,"SEP 26, 1996",25.0,Southern Methodist,1610612755,76ers,Philadelphia,2018,2.0,54.0,Shake Milton,11.9,55.0
417,1627777,Georges Niang,6-7,230,"JUN 17, 1993",29.0,Iowa State,1610612755,76ers,Philadelphia,2016,2.0,50.0,Georges Niang,10.7,76.0
418,203954,Joel Embiid,7-0,280,"MAR 16, 1994",28.0,Kansas,1610612755,76ers,Philadelphia,2014,1.0,3.0,Joel Embiid,31.2,68.0
419,1629680,Matisse Thybulle,6-5,201,"MAR 04, 1997",25.0,Washington,1610612755,76ers,Philadelphia,2019,1.0,20.0,Matisse Thybulle,11.2,66.0
420,1629646,Charles Bassey,6-9,230,"OCT 28, 2000",21.0,Western Kentucky,1610612755,Spurs,San Antonio,2021,2.0,53.0,Charles Bassey,21.5,23.0
421,1627788,Furkan Korkmaz,6-7,202,"JUL 24, 1997",24.0,Anadolu Efes,1610612755,76ers,Philadelphia,2016,1.0,26.0,Furkan Korkmaz,10.2,67.0
422,1630194,Paul Reed,6-9,210,"JUN 14, 1999",23.0,DePaul,1610612755,76ers,Philadelphia,2020,2.0,58.0,Paul Reed,21.4,38.0
423,201580,JaVale McGee,7-0,270,"JAN 19, 1988",34.0,Nevada,1610612756,Mavericks,Dallas,2008,1.0,18.0,JaVale McGee,22.6,74.0
424,1628470,Torrey Craig,6-7,221,"DEC 19, 1990",31.0,South Carolina Upstate,1610612756,Suns,Phoenix,Undrafted,3.0,61.0,Torrey Craig,11.0,78.0
425,1626164,Devin Booker,6-5,206,"OCT 30, 1996",25.0,Kentucky,1610612756,Suns,Phoenix,2015,1.0,13.0,Devin Booker,21.3,68.0
426,203901,Elfrid Payton,6-3,195,"FEB 22, 1994",28.0,Louisana-Lafayette,1610612756,Suns,Phoenix,2014,1.0,10.0,Elfrid Payton,7.9,50.0
427,101108,Chris Paul,6-0,175,"MAY 06, 1985",37.0,Wake Forest,1610612756,Suns,Phoenix,2005,1.0,4.0,Chris Paul,20.8,65.0
428,1628988,Aaron Holiday,6-0,185,"SEP 30, 1996",25.0,UCLA,1610612756,Hawks,Atlanta,2018,1.0,23.0,Aaron Holiday,12.6,63.0
429,1630688,Ish Wainright,6-5,250,"SEP 12, 1994",27.0,Baylor,1610612756,Suns,Phoenix,Undrafted,3.0,61.0,Ish Wainright,9.4,45.0
430,1629013,Landry Shamet,6-4,190,"MAR 13, 1997",25.0,Wichita State,1610612756,Suns,Phoenix,2018,1.0,26.0,Landry Shamet,10.2,69.0
431,1626166,Cameron Payne,6-1,183,"AUG 08, 1994",27.0,Murray State,1610612756,Suns,Phoenix,2015,1.0,14.0,Cameron Payne,13.8,58.0
432,202687,Bismack Biyombo,6-8,255,"AUG 28, 1992",29.0,Baloncesto Fuenlabrada,1610612756,Suns,Phoenix,2011,1.0,7.0,Bismack Biyombo,17.3,36.0
433,1630994,Gabriel Lundberg,6-4,203,"DEC 04, 1994",27.0,CSKA Moscow,1610612756,Suns,Phoenix,Undrafted,3.0,61.0,Gabriel Lundberg,7.7,4.0
435,1629028,Deandre Ayton,6-11,250,"JUL 23, 1998",23.0,Arizona,1610612756,Suns,Phoenix,2018,1.0,1.0,Deandre Ayton,21.9,58.0
436,1629661,Cameron Johnson,6-8,210,"MAR 03, 1996",26.0,North Carolina,1610612756,Suns,Phoenix,2019,1.0,11.0,Cameron Johnson,15.2,66.0
437,1628969,Mikal Bridges,6-6,209,"AUG 30, 1996",25.0,Villanova,1610612756,Suns,Phoenix,2018,1.0,10.0,Mikal Bridges,14.4,82.0
438,203109,Jae Crowder,6-6,235,"JUL 06, 1990",31.0,Marquette,1610612756,Suns,Phoenix,2012,2.0,34.0,Jae Crowder,11.3,67.0
439,203081,Damian Lillard,6-2,195,"JUL 15, 1990",31.0,Weber State,1610612757,Trail Blazers,Portland,2012,1.0,6.0,Damian Lillard,18.5,29.0
440,204060,Joe Ingles,6-8,220,"OCT 02, 1987",34.0,Maccabi Tel Aviv,1610612757,Bucks,Milwaukee,Undrafted,3.0,61.0,Joe Ingles,10.0,45.0
441,1629014,Anfernee Simons,6-3,181,"JUN 08, 1999",23.0,Edgewater HS (FL),1610612757,Trail Blazers,Portland,2018,1.0,24.0,Anfernee Simons,15.3,57.0
442,1630570,Trendon Watford,6-8,237,"NOV 09, 2000",21.0,Louisiana State,1610612757,Trail Blazers,Portland,Undrafted,3.0,61.0,Trendon Watford,15.8,48.0
443,1630535,Greg Brown III,6-7,206,"SEP 01, 2001",20.0,Texas,1610612757,Trail Blazers,Portland,2021,2.0,43.0,Greg Brown III,11.0,48.0
444,202339,Eric Bledsoe,6-1,214,"DEC 09, 1989",32.0,Kentucky,1610612757,Trail Blazers,Portland,2010,1.0,18.0,Eric Bledsoe,12.5,54.0
445,1630553,Keon Johnson,6-4,185,"MAR 10, 2002",20.0,Tennessee,1610612757,Trail Blazers,Portland,2021,1.0,21.0,Keon Johnson,8.7,37.0
446,1630314,Brandon Williams,6-2,190,"NOV 22, 1999",22.0,Arizona,1610612757,Trail Blazers,Portland,Undrafted,3.0,61.0,Brandon Williams,11.0,24.0
447,1629642,Nassir Little,6-5,220,"FEB 11, 2000",22.0,North Carolina,1610612757,Trail Blazers,Portland,2019,1.0,25.0,Nassir Little,13.5,42.0
448,1628404,Josh Hart,6-5,215,"MAR 06, 1995",27.0,Villanova,1610612757,Trail Blazers,Portland,2017,1.0,30.0,Josh Hart,16.1,54.0
449,1629604,CJ Elleby,6-6,200,"JUN 16, 2000",22.0,Washington State,1610612757,Trail Blazers,Portland,2020,2.0,46.0,CJ Elleby,9.2,58.0
450,1630190,Elijah Hughes,6-5,215,"MAR 10, 1998",24.0,Syracuse,1610612757,Trail Blazers,Portland,2020,2.0,39.0,Elijah Hughes,5.4,36.0
451,1629833,Keljin Blevins,6-4,200,"NOV 24, 1995",26.0,Montana State,1610612757,Trail Blazers,Portland,2019,3.0,61.0,Keljin Blevins,4.8,31.0
452,203463,Ben McLemore,6-3,195,"FEB 11, 1993",29.0,Kansas,1610612757,Trail Blazers,Portland,2013,1.0,7.0,Ben McLemore,11.7,64.0
453,1626159,Justise Winslow,6-6,222,"MAR 26, 1996",26.0,Duke,1610612757,Trail Blazers,Portland,2015,1.0,10.0,Justise Winslow,13.1,48.0
454,203994,Jusuf Nurkic,6-11,290,"AUG 23, 1994",27.0,Cedevita,1610612757,Trail Blazers,Portland,2014,1.0,16.0,Jusuf Nurkic,20.0,56.0
455,1629712,Didi Louzada,6-5,188,"JUL 02, 1999",22.0,Sydney Kings,1610612757,Trail Blazers,Portland,2019,2.0,35.0,Didi Louzada,6.4,9.0
456,1628978,Donte DiVincenzo,6-4,203,"JAN 31, 1997",25.0,Villanova,1610612758,Warriors,Golden State,2018,1.0,17.0,Donte DiVincenzo,11.3,42.0
457,1629056,Terence Davis,6-4,201,"MAY 16, 1997",25.0,Mississippi,1610612758,Kings,Sacramento,Undrafted,3.0,61.0,Terence Davis,14.6,30.0
458,1628368,De'Aaron Fox,6-3,185,"DEC 20, 1997",24.0,Kentucky,1610612758,Kings,Sacramento,2017,1.0,5.0,De'Aaron Fox,17.4,59.0
459,1629002,Chimezie Metu,6-9,225,"MAR 22, 1997",25.0,Southern California,1610612758,Kings,Sacramento,2018,2.0,49.0,Chimezie Metu,13.4,60.0
460,203090,Maurice Harkless,6-7,220,"MAY 11, 1993",29.0,"St. John's, N.Y.",1610612758,Kings,Sacramento,2012,1.0,15.0,Maurice Harkless,7.7,47.0
461,203200,Justin Holiday,6-6,180,"APR 05, 1989",33.0,Washington,1610612758,Hawks,Atlanta,Undrafted,3.0,61.0,Justin Holiday,9.5,74.0
462,1627734,Domantas Sabonis,6-11,240,"MAY 03, 1996",26.0,Gonzaga,1610612758,Kings,Sacramento,2016,1.0,11.0,Domantas Sabonis,21.9,62.0
463,1630558,Davion Mitchell,6-0,202,"SEP 05, 1998",23.0,Baylor,1610612758,Kings,Sacramento,2021,1.0,9.0,Davion Mitchell,10.8,75.0
464,1626158,Richaun Holmes,6-10,235,"OCT 15, 1993",28.0,Bowling Green,1610612758,Kings,Sacramento,2015,2.0,37.0,Richaun Holmes,17.8,45.0
465,203458,Alex Len,7-0,250,"JUN 16, 1993",29.0,Maryland,1610612758,Kings,Sacramento,2013,1.0,5.0,Alex Len,13.1,39.0
466,203087,Jeremy Lamb,6-5,180,"MAY 30, 1992",30.0,Connecticut,1610612758,Kings,Sacramento,2012,1.0,12.0,Jeremy Lamb,13.3,56.0
467,1627745,Damian Jones,6-11,245,"JUN 30, 1995",27.0,Vanderbilt,1610612758,Lakers,Los Angeles,2016,1.0,30.0,Damian Jones,18.3,56.0
468,203084,Harrison Barnes,6-8,225,"MAY 30, 1992",30.0,North Carolina,1610612758,Kings,Sacramento,2012,1.0,7.0,Harrison Barnes,15.7,77.0
469,1626168,Trey Lyles,6-9,234,"NOV 05, 1995",26.0,Kentucky,1610612758,Kings,Sacramento,2015,1.0,12.0,Trey Lyles,16.4,75.0
470,1628367,Josh Jackson,6-8,207,"FEB 10, 1997",25.0,Kansas,1610612758,Kings,Sacramento,2017,1.0,4.0,Josh Jackson,9.5,51.0
471,1629674,Neemias Queta,7-0,248,"JUL 13, 1999",22.0,Utah State,1610612758,Kings,Sacramento,2021,2.0,39.0,Neemias Queta,12.7,14.0
472,1629022,Lonnie Walker IV,6-4,204,"DEC 14, 1998",23.0,Miami,1610612759,Lakers,Los Angeles,2018,1.0,18.0,Lonnie Walker IV,12.3,70.0
473,1629640,Keldon Johnson,6-6,220,"OCT 11, 1999",22.0,Kentucky,1610612759,Spurs,San Antonio,2019,1.0,29.0,Keldon Johnson,15.2,75.0
474,1627749,Dejounte Murray,6-4,180,"SEP 19, 1996",25.0,Washington,1610612759,Hawks,Atlanta,2016,1.0,29.0,Dejounte Murray,22.3,68.0
475,1626196,Josh Richardson,6-5,200,"SEP 15, 1993",28.0,Tennessee,1610612759,Spurs,San Antonio,2015,2.0,40.0,Josh Richardson,12.8,65.0
476,1630563,Joshua Primo,6-4,189,"DEC 24, 2002",19.0,Alabama,1610612759,Spurs,San Antonio,2021,1.0,12.0,Joshua Primo,7.1,50.0
477,1630580,Joe Wieskamp,6-6,205,"AUG 23, 1999",22.0,Iowa,1610612759,Spurs,San Antonio,2021,2.0,41.0,Joe Wieskamp,7.1,29.0
478,203926,Doug McDermott,6-7,225,"JAN 03, 1992",30.0,Creighton,1610612759,Spurs,San Antonio,2014,1.0,11.0,Doug McDermott,11.4,51.0
479,1629719,Devontae Cacok,6-7,240,"OCT 08, 1996",25.0,North Carolina-Wilmington,1610612759,Spurs,San Antonio,Undrafted,3.0,61.0,Devontae Cacok,20.2,15.0
481,1628380,Zach Collins,6-11,250,"NOV 19, 1997",24.0,Gonzaga,1610612759,Spurs,San Antonio,2017,1.0,10.0,Zach Collins,16.4,28.0
482,1630170,Devin Vassell,6-5,200,"AUG 23, 2000",21.0,Florida State,1610612759,Spurs,San Antonio,2020,1.0,11.0,Devin Vassell,13.3,71.0
483,1627751,Jakob Poeltl,7-1,245,"OCT 15, 1995",26.0,Utah,1610612759,Spurs,San Antonio,2016,1.0,9.0,Jakob Poeltl,20.8,68.0
484,1630218,Robert Woodard II,6-6,235,"SEP 22, 1999",22.0,Mississippi State,1610612759,Spurs,San Antonio,2020,2.0,40.0,Robert Woodard II,2.1,12.0
485,1628966,Keita Bates-Diop,6-8,229,"JAN 23, 1996",26.0,Ohio State,1610612759,Spurs,San Antonio,2018,2.0,48.0,Keita Bates-Diop,12.4,59.0
486,1630200,Tre Jones,6-1,185,"JAN 08, 2000",22.0,Duke,1610612759,Spurs,San Antonio,2020,2.0,41.0,Tre Jones,15.0,69.0
487,1629111,Jock Landale,6-11,255,"OCT 25, 1995",26.0,St. Mary's,1610612759,Suns,Phoenix,Undrafted,3.0,61.0,Jock Landale,16.0,54.0
488,1629641,Romeo Langford,6-5,216,"OCT 25, 1999",22.0,Indiana,1610612759,Spurs,San Antonio,2019,1.0,14.0,Romeo Langford,9.2,48.0
489,1628983,Shai Gilgeous-Alexander,6-6,180,"JUL 12, 1998",23.0,Kentucky,1610612760,Thunder,Oklahoma City,2018,1.0,11.0,Shai Gilgeous-Alexander,20.9,56.0
490,1630581,Josh Giddey,6-8,205,"OCT 10, 2002",19.0,NBA Global Academy,1610612760,Thunder,Oklahoma City,2021,1.0,6.0,Josh Giddey,13.3,54.0
491,1629652,Luguentz Dort,6-3,215,"APR 19, 1999",23.0,Arizona State,1610612760,Thunder,Oklahoma City,Undrafted,3.0,61.0,Luguentz Dort,12.3,51.0
492,1628982,Melvin Frazier Jr.,6-5,215,"AUG 30, 1996",25.0,Tulane,1610612760,Magic,Orlando,2018,2.0,35.0,Melvin Frazier Jr.,-0.4,3.0
493,1629647,Darius Bazley,6-8,208,"JUN 12, 2000",22.0,Princeton HS (OH),1610612760,Thunder,Oklahoma City,2019,1.0,23.0,Darius Bazley,12.6,69.0
494,1630177,Theo Maledon,6-4,175,"JUN 12, 2001",21.0,Asvel,1610612760,Hornets,Charlotte,2020,2.0,34.0,Theo Maledon,10.6,51.0
495,1630322,Lindy Waters III,6-6,215,"JUL 28, 1997",24.0,Oklahoma State,1610612760,Thunder,Oklahoma City,Undrafted,3.0,61.0,Lindy Waters III,13.0,25.0
496,202324,Derrick Favors,6-9,265,"JUL 15, 1991",30.0,Georgia Tech,1610612760,Thunder,Oklahoma City,2010,1.0,3.0,Derrick Favors,13.6,39.0
497,1629660,Ty Jerome,6-5,195,"JUL 08, 1997",24.0,Virginia,1610612760,Warriors,Golden State,2019,1.0,24.0,Ty Jerome,11.3,48.0
498,1630197,Aleksej Pokusevski,7-0,190,"DEC 26, 2001",20.0,Olympiacos,1610612760,Thunder,Oklahoma City,2020,1.0,17.0,Aleksej Pokusevski,12.0,61.0
499,1630598,Aaron Wiggins,6-4,190,"JAN 02, 1999",23.0,Maryland,1610612760,Thunder,Oklahoma City,2021,2.0,55.0,Aaron Wiggins,10.3,50.0
