Player ID,Player Name,Height,Weight,Birthday,Age,School,Team ID,Team Name,City,Birth Month
203486,Mason Plumlee,6-11,254,"MAR 05, 1990",32.0,Duke,1610612766,Charlotte Hornets,Charlotte,MAR
1629023,P.J. Washington,6-7,230,"AUG 23, 1998",23.0,Kentucky,1610612766,Charlotte Hornets,Charlotte,AUG
1629083,Arnoldas Kulboka,6-10,209,"JAN 04, 1998",24.0,Bilbao,1610612766,Charlotte Hornets,Charlotte,JAN
1629717,Armoni Brooks,6-3,195,"JUN 05, 1998",24.0,Houston,1610612761,Toronto Raptors,Toronto,JUN
1628384,O.G. Anunoby,6-7,232,"JUL 17, 1997",24.0,Indiana,1610612761,Toronto Raptors,Toronto,JUL
1630567,Scottie Barnes,6-7,225,"AUG 01, 2001",20.0,Florida State,1610612761,Toronto Raptors,Toronto,AUG
1630173,Precious Achiuwa,6-8,225,"SEP 19, 1999",22.0,Memphis,1610612761,Toronto Raptors,Toronto,SEP
1630551,Justin Champagnie,6-6,206,"JUN 29, 2001",21.0,Pittsburgh,1610612761,Toronto Raptors,Toronto,JUN
1630525,David Johnson,6-4,203,"FEB 26, 2001",21.0,Louisville,1610612761,Toronto Raptors,Toronto,FEB
1629004,Svi Mykhailiuk,6-7,205,"JUN 10, 1997",25.0,Kansas,1610612761,Toronto Raptors,Toronto,JUN
1629067,Isaac Bonga,6-8,180,"NOV 08, 1999",22.0,Skyliners Frankfurt,1610612761,Toronto Raptors,Toronto,NOV
1629139,Yuta Watanabe,6-9,215,"OCT 13, 1994",27.0,George Washington,1610612761,Toronto Raptors,Toronto,OCT
201152,Thaddeus Young,6-8,235,"JUN 21, 1988",34.0,Georgia Tech,1610612761,Toronto Raptors,Toronto,JUN
1630201,Malachi Flynn,6-1,175,"MAY 09, 1998",24.0,San Diego State,1610612761,Toronto Raptors,Toronto,MAY
1627832,Fred VanVleet,6-1,197,"FEB 25, 1994",28.0,Wichita State,1610612761,Toronto Raptors,Toronto,FEB
203920,Khem Birch,6-9,233,"SEP 28, 1992",29.0,UNLV,1610612761,Toronto Raptors,Toronto,SEP
1628449,Chris Boucher,6-9,200,"JAN 11, 1993",29.0,Oregon,1610612761,Toronto Raptors,Toronto,JAN
1629018,Gary Trent Jr.,6-5,209,"JAN 18, 1999",23.0,Duke,1610612761,Toronto Raptors,Toronto,JAN
1627783,Pascal Siakam,6-8,230,"APR 02, 1994",28.0,New Mexico State,1610612761,Toronto Raptors,Toronto,APR
1630625,Dalano Banton,6-7,204,"NOV 07, 1999",22.0,Nebraska,1610612761,Toronto Raptors,Toronto,NOV
1629672,Eric Paschall,6-6,255,"NOV 04, 1996",25.0,Villanova,1610612762,Utah Jazz,Utah,NOV
203903,Jordan Clarkson,6-4,194,"JUN 07, 1992",30.0,Missouri,1610612762,Utah Jazz,Utah,JUN
1630235,Trent Forrest,6-4,210,"JUN 12, 1998",24.0,Florida State,1610612762,Utah Jazz,Utah,JUN
1629638,Nickeil Alexander-Walker,6-5,205,"SEP 02, 1998",23.0,Virginia Tech,1610612762,Utah Jazz,Utah,SEP
200752,Rudy Gay,6-8,250,"AUG 17, 1986",35.0,Connecticut,1610612762,Utah Jazz,Utah,AUG
201144,Mike Conley,6-1,175,"OCT 11, 1987",34.0,Ohio State,1610612762,Utah Jazz,Utah,OCT
1630215,Jared Butler,6-3,193,"AUG 25, 2000",21.0,Baylor,1610612762,Utah Jazz,Utah,AUG
1630270,Xavier Sneed,6-5,215,"DEC 21, 1997",24.0,Kansas State,1610612762,Utah Jazz,Utah,DEC
1628962,Udoka Azubuike,7-0,270,"SEP 17, 1999",22.0,Kansas,1610612762,Utah Jazz,Utah,SEP
202355,Hassan Whiteside,7-0,265,"JUN 13, 1989",33.0,Marshall,1610612762,Utah Jazz,Utah,JUN
1626220,Royce O'Neale,6-5,226,"JUN 05, 1993",29.0,Baylor,1610612762,Utah Jazz,Utah,JUN
1627863,Danuel House Jr.,6-6,220,"JUN 07, 1993",29.0,Texas A&M,1610612762,Utah Jazz,Utah,JUN
203497,Rudy Gobert,7-1,258,"JUN 26, 1992",30.0,Cholet,1610612762,Utah Jazz,Utah,JUN
1627823,Juancho Hernangomez,6-9,214,"SEP 28, 1995",26.0,Estudiantes,1610612762,Utah Jazz,Utah,SEP
202711,Bojan Bogdanovic,6-7,226,"APR 18, 1989",33.0,Fenerbahce,1610612762,Utah Jazz,Utah,APR
1628378,Donovan Mitchell,6-1,215,"SEP 07, 1996",25.0,Louisville,1610612762,Utah Jazz,Utah,SEP
1629001,De'Anthony Melton,6-2,200,"MAY 28, 1998",24.0,Southern California,1610612763,Memphis Grizzlies,Memphis,MAY
203937,Kyle Anderson,6-9,230,"SEP 20, 1993",28.0,UCLA,1610612763,Memphis Grizzlies,Memphis,SEP
1630214,Xavier Tillman,6-8,245,"JAN 12, 1999",23.0,Michigan State,1610612763,Memphis Grizzlies,Memphis,JAN
1630179,Tyrell Terry,6-2,160,"SEP 28, 2000",21.0,Stanford,1610612763,Memphis Grizzlies,Memphis,SEP
203500,Steven Adams,6-11,265,"JUL 20, 1993",28.0,Pittsburgh,1610612763,Memphis Grizzlies,Memphis,JUL
1630582,Yves Pons,6-5,206,"MAY 07, 1999",23.0,Tennessee,1610612763,Memphis Grizzlies,Memphis,MAY
1630583,Santi Aldama,6-11,215,"JAN 10, 2001",21.0,Loyola-Maryland,1610612763,Memphis Grizzlies,Memphis,JAN
1630533,Ziaire Williams,6-9,185,"SEP 12, 2001",20.0,Stanford,1610612763,Memphis Grizzlies,Memphis,SEP
1629630,Ja Morant,6-3,174,"AUG 10, 1999",22.0,Murray State,1610612763,Memphis Grizzlies,Memphis,AUG
1628991,Jaren Jackson Jr.,6-11,242,"SEP 15, 1999",22.0,Michigan State,1610612763,Memphis Grizzlies,Memphis,SEP
1629634,Brandon Clarke,6-8,215,"SEP 19, 1996",25.0,Gonzaga,1610612763,Memphis Grizzlies,Memphis,SEP
1626145,Tyus Jones,6-0,196,"MAY 10, 1996",26.0,Duke,1610612763,Memphis Grizzlies,Memphis,MAY
1630217,Desmond Bane,6-5,215,"JUN 25, 1998",24.0,TCU,1610612763,Memphis Grizzlies,Memphis,JUN
1629633,Jarrett Culver,6-6,195,"FEB 20, 1999",23.0,Texas Tech,1610612763,Memphis Grizzlies,Memphis,FEB
1628415,Dillon Brooks,6-7,225,"JAN 22, 1996",26.0,Oregon,1610612763,Memphis Grizzlies,Memphis,JAN
1629681,Killian Tillie,6-9,220,"MAR 05, 1998",24.0,Gonzaga,1610612763,Memphis Grizzlies,Memphis,MAR
1629723,John Konchar,6-5,210,"MAR 22, 1996",26.0,Indiana-Purdue Fort Wayne,1610612763,Memphis Grizzlies,Memphis,MAR
203484,Kentavious Caldwell-Pope,6-5,204,"FEB 18, 1993",29.0,Georgia,1610612764,Washington Wizards,Washington,FEB
203078,Bradley Beal,6-4,207,"JUN 28, 1993",29.0,Florida,1610612764,Washington Wizards,Washington,JUN
202397,Ish Smith,6-0,175,"JUL 05, 1988",33.0,Wake Forest,1610612764,Washington Wizards,Washington,JUL
1630216,Cassius Winston,6-1,185,"FEB 28, 1998",24.0,Michigan State,1610612764,Washington Wizards,Washington,FEB
204001,Kristaps Porzingis,7-3,240,"AUG 02, 1995",26.0,Cajasol Sevilla,1610612764,Washington Wizards,Washington,AUG
1629060,Rui Hachimura,6-8,230,"FEB 08, 1998",24.0,Gonzaga,1610612764,Washington Wizards,Washington,FEB
1630166,Deni Avdija,6-9,210,"JAN 03, 2001",21.0,Maccabi Tel Aviv,1610612764,Washington Wizards,Washington,JAN
1628418,Thomas Bryant,6-10,248,"JUL 31, 1997",24.0,Indiana,1610612764,Washington Wizards,Washington,JUL
1630225,Isaiah Todd,6-9,219,"OCT 17, 2001",20.0,NBA G League Ignite,1610612764,Washington Wizards,Washington,OCT
1630264,Anthony Gill,6-7,230,"OCT 17, 1992",29.0,Virginia,1610612764,Washington Wizards,Washington,OCT
203526,Raul Neto,6-2,180,"MAY 19, 1992",30.0,Murcia,1610612764,Washington Wizards,Washington,MAY
1630648,Jordan Schakel,6-6,200,"JUN 13, 1998",24.0,San Diego State,1610612764,Washington Wizards,Washington,JUN
1629655,Daniel Gafford,6-9,234,"OCT 01, 1998",23.0,Arkansas,1610612764,Washington Wizards,Washington,OCT
1630176,Vernon Carey Jr.,6-9,270,"FEB 25, 2001",21.0,Duke,1610612764,Washington Wizards,Washington,FEB
1630557,Corey Kispert,6-6,224,"MAR 03, 1999",23.0,Gonzaga,1610612764,Washington Wizards,Washington,MAR
203107,Tomas Satoransky,6-7,210,"OCT 30, 1991",30.0,FC Barcelona,1610612764,Washington Wizards,Washington,OCT
1628398,Kyle Kuzma,6-9,221,"JUL 24, 1995",26.0,Utah,1610612764,Washington Wizards,Washington,JUL
